"77763,87350",PM/EM/320,TITLE,PM Lintgen rue de Fischbach [Administration de l'Environnement]
"93389,76448",PM/EM/321,TITLE,PM Gostingen [Administration de l'Environnement]
"59041,83136",PM/EM/322,TITLE,PM Eichen [Administration de l'Environnement]
"61825,80614",PM/EM/323,TITLE,PM Steinfort Centre [Ministère de l'Environnement]
"68300,132779",PM/EM/324,TITLE,PM Drinklange [Administration de l'Environnement]
"79798,104426",PM/EM/325,TITLE,PM Diekirch Härebierg [Administration de l'Environnement]
"78629,74901",PM/EM/326,TITLE,PM Pulvermühle [Administration de l'Environnement]
"103643,86669",PM/EM/327,TITLE,PM Wasserbillig [Administration de l'Environnement]
"63153,64623",PM/EM/328,TITLE,PM Belvaux Geiselweg [Administration de l'Environnement]
"84779,81680",PM/EM/329,TITLE,PM Rameldange Beiebierg [Administration de l'Environnement]
"75837,72585",PM/EM/330,TITLE,PM 2 Cessange Kohlenberg [Administration de l'Environnement]
"61629,101949",PM/EM/331,TITLE,PM Grevels [Administration de l'Environnement]
"64817,90490",PM/EM/332,TITLE,PM Rippweiler WT [Administration de l'Environnement]
"66926,66307",PM/EM/334,TITLE,PM Mondercange école [Administration de l'Environnement]
